Gene_ID/FPKM	1NSC-wt	2NSC-het	3NSC-ko	4NSC-ko	5NSC-wt
SZT2	2.63681	3.12308	2.57633	2.54423	2.9264
LSM6	20.0942	17.2007	15.1771	15.8395	20.0523
OSGEPL1	7.96014	6.17407	5.04249	5.75524	5.92588
GTF2A2	49.5411	37.1829	30.9963	31.6738	37.5597
FBXO31	6.3692	6.39628	5.58179	5.29573	6.35393
ADPGK	22.2146	21.5955	15.155	18.5853	20.7678
ZNF606	6.1342	4.68821	4.14925	4.19397	4.95048
NOC3L	10.3359	8.8974	7.27956	8.33319	9.88622
SLC25A47	1.18566	1.41911	1.65184	1.20844	1.89883
TMEM186	7.57284	6.88869	5.35437	6.7492	8.2763
C12orf10	26.8636	24.4076	18.3004	23.4452	25.257
PSME3	76.3188	68.3063	56.4421	57.2571	74.4722
ORC5	26.8533	17.2432	18.2401	16.655	19.6291
ZNF239	3.02786	2.83693	2.17771	2.3434	2.83515
ZSWIM6	7.17187	5.87241	5.11584	5.14404	6.38203
ZNF778	2.65349	1.94482	1.88501	1.76238	1.97254
FANCF	3.86077	3.63767	2.50505	2.95517	2.745
MAPK1	84.7423	68.3214	58.9464	63.3041	70.4009
PLCG1	27.1667	23.7891	20.4948	22.6459	28.0437
DEPDC5	8.36408	8.24448	6.98633	7.4214	10.078
TNRC6B	6.02895	6.8645	5.92757	5.38998	5.92735
PDLIM3	12.9266	6.88718	3.41699	6.25269	2.69393
GLYR1	77.9641	66.4238	55.8845	59.6015	69.1092
PSMB7	209.514	179.612	152.881	163.386	215.62
EIF3D	138.9	127.907	96.9108	110.705	133.588
PPP1R8	51.0376	47.3025	36.8046	42.5082	50.5416
CENPT	22.9119	20.5404	15.8695	19.4391	23.3128
PTOV1	111.875	109.828	82.0013	92.0604	103.827
TENM3	5.60828	5.49459	5.72576	5.13838	10.3286
CFL1	787.844	811.393	575.911	671.767	760.983
SPATA24	26.2007	21.1641	13.7892	18.6789	24.7091
N4BP2	4.10428	4.11713	3.50854	3.31483	4.47377
LINGO4	0.846699	0.714463	0.936796	0.89587	1.73703
NFIA	17.7847	17.4494	13.9637	13.7345	15.1187
THOC5	24.3822	19.9964	16.7284	19.9177	22.6868
HIST1H2AG	0.880729	1.03412	0.894749	0.910323	0.867243
ZKSCAN8	3.61937	2.52146	2.93511	2.50008	3.14673
CTBP2	30.7714	24.7566	21.9032	23.9025	31.0216
TRAP1	81.662	69.1779	52.1407	64.0558	75.3299
SERAC1	3.03278	2.32283	2.42015	1.99187	2.62358
MTG1	13.446	11.4199	8.45106	11.2282	15.5254
PUF60	130.319	122.299	92.5354	111.546	129.938
ELAVL1	20.6678	17.6397	14.7255	16.1411	18.2106
ELP1	11.0075	10.8648	8.82295	9.00886	12.4305
PCNP	52.3534	34.4444	32.4668	30.0778	31.9147
IVNS1ABP	70.9276	55.3722	51.7817	46.5406	65.5706
MRPL1	9.85561	6.38987	5.60777	6.88586	7.42494
CEP112	4.25699	4.14663	2.89212	3.50693	3.58066
ZDHHC3	13.6592	12.4144	10.6832	11.2695	13.4918
GGA2	9.67549	7.3293	6.73826	7.60277	8.69682
MSL1	23.5118	21.3934	17.0353	18.0737	21.1274
APOBEC3B	6.44949	5.75668	3.95157	5.15823	5.03245
RPL9	67.2451	54.4387	42.9448	43.4707	58.0686
RGS7	11.4125	11.3756	8.12874	9.26476	12.6012
DCUN1D5	63.8014	55.0693	40.2941	47.9025	53.6813
CHCHD4	31.4566	29.6285	22.4001	23.889	27.8505
CHMP6	35.0368	38.1029	26.1832	31.6408	34.6552
ZPR1	16.5163	14.4158	11.628	13.152	17.0825
CEBPZ	23.91	19.8381	16.5486	17.5571	22.9097
C4orf46	6.80913	4.90876	3.69118	4.44067	5.24803
CTDSPL2	6.15559	4.29148	3.84377	3.69467	4.57329
CDKN2A	36.9807	42.4648	23.3673	33.5655	45.8754
MLST8	13.8795	12.6359	10.8151	11.8571	15.7431
RNF38	14.7036	11.8356	10.4776	11.2807	13.6814
MID1IP1	90.9869	84.5927	65.8832	81.7715	90.8965
NIT2	26.131	23.0523	18.427	19.2501	26.0875
ACTR5	4.74381	4.43966	3.42442	3.76136	3.94843
CARD9	0.816685	1.01429	0.59581	0.534621	0.42554
CHRAC1	27.7649	26.3953	19.323	22.6582	26.3137
SP3	31.4016	23.4791	22.3018	20.67	24.2685
CCDC96	1.97941	1.60396	1.06678	1.63919	1.77724
CCDC134	10.856	9.62796	6.7734	9.07354	10.2246
DUSP6	135.248	128.836	101.782	122.858	123.707
MATN2	38.9872	34.5819	26.9586	29.1458	15.6387
JMJD1C	17.1879	14.7998	13.3826	13.4159	15.2326
CENPC	15.1635	10.9273	9.37914	9.4866	11.904
RMND1	5.62165	5.18559	4.50084	4.04285	4.33324
TNFAIP6	15.9349	14.1534	10.0015	12.8095	14.2442
REL	1.23871	0.821963	0.859619	0.748348	0.8683
CXorf56	23.568	18.3534	16.4185	17.1347	19.5269
PDE7A	7.38436	5.66765	5.7126	5.10473	6.9726
C19orf24	6.58707	5.91127	5.21182	4.9669	5.8717
RNGTT	12.6694	8.60477	8.302	7.9734	9.45962
PSMG1	32.7113	25.3754	22.1576	22.9503	31.6426
ATN1	37.6484	38.6512	31.8995	33.7197	36.2799
NXPE3	1.62816	1.27695	1.01423	1.08998	1.24811
DHPS	23.1336	24.9503	17.4213	19.6611	24.5332
RARS2	24.0307	21.7163	16.972	19.6026	22.5656
METTL17	7.18266	6.47119	5.39553	6.83081	7.71947
UBAP2L	65.6659	53.8782	49.1148	52.344	59.1209
DNAJC11	38.2576	33.7095	28.3492	30.7277	38.3495
MRPL50	34.8105	30.3407	24.2253	25.4404	30.9458
FAM208B	7.1746	6.48204	5.47535	5.6554	6.90052
RAD23B	79.8999	61.9134	53.3417	58.9605	66.2868
CEP76	7.35728	5.51616	4.92759	5.12097	6.00095
ARGLU1	33.8678	30.8982	23.0825	27.9367	30.6789
TTC37	7.08621	5.55943	4.90137	5.45369	7.10949
ELF2	15.8806	13.3776	11.6666	11.9099	14.2269
B3GAT1	11.6674	12.7295	12.1668	10.6799	18.386
ZNF184	2.10792	1.76156	1.22045	1.58377	2.06726
CEP95	6.29296	5.25841	4.03184	4.85482	5.20378
KRR1	13.0343	10.7922	8.78509	9.59103	12.4581
RRN3	27.9054	24.7701	20.0537	22.166	25.1965
TTPA	13.8794	8.46781	8.06585	10.0921	10.5156
TCF12	121.144	99.0516	83.6706	80.7795	99.4421
PSMG3	29.7025	28.8605	20.0451	25.6453	31.0673
ANK2	99.0502	88.349	81.5899	85.0626	107.364
LARP4	17.6527	14.1914	12.329	11.6888	12.5918
ZNF566	2.78782	1.89335	2.15289	1.67613	2.50541
LAP3	68.7548	62.5158	47.3845	56.3507	67.0361
RNF145	43.3963	37.9554	31.7385	33.5539	38.4678
HSD17B8	32.7177	35.1718	24.8484	27.1555	37.0824
EXOSC5	23.2299	25.9018	18.0666	18.143	21.7414
UTP18	35.2113	29.0557	22.7058	25.7864	29.8492
ATRIP	6.10072	5.88609	4.81737	5.44049	7.23427
IPMK	12.2563	9.52219	8.23363	8.42577	11.299
LYRM4	9.35429	7.59847	6.39149	6.49298	7.86894
PRELID1	235.499	201.815	147.441	166.027	178.108
PRKD3	22.3814	18.3517	16.3515	16.2815	21.6401
ATXN7	4.43566	3.37817	3.30753	3.25577	4.04396
CHFR	21.9475	21.999	17.5188	17.5262	21.2388
RPS25	89.027	112.476	73.1102	78.6607	99.2184
ABCB7	13.2904	8.65172	8.44623	8.61809	9.6345
CDKN2D	37.93	29.4829	23.6568	27.6744	33.1097
ELP2	48.431	42.0566	35.6014	39.0983	47.8319
RGS20	35.8354	29.4355	23.2856	26.781	32.9681
STOX2	16.2138	13.1603	13.1636	12.4525	13.5575
SHKBP1	7.74554	7.59048	5.67172	5.94731	6.56088
PURB	35.9109	33.6956	28.6985	27.8278	34.5007
BZW1	126.101	90.9894	84.0745	87.9197	110.06
RBX1	42.7622	40.0884	32.8931	35.5058	41.0671
PHF8	5.75373	4.29034	4.37558	4.35282	4.96239
TMPRSS7	1.06794	0.679415	0.640537	0.947509	0.713762
PIGB	3.26626	2.8542	2.73115	3.1534	3.1037
NPEPL1	25.4404	25.0642	15.8139	20.994	22.7316
PEX10	6.29118	5.12764	4.53093	4.49942	6.1858
VPS16	20.2953	16.8704	15.1068	15.8891	21.0056
ZNF609	13.505	12.293	10.7142	11.5173	11.6175
RPL11	110.045	115.463	80.9572	93.1605	101.398
PTCD3	35.6533	30.2075	23.4722	27.8056	32.0663
PABPC1	161.943	127.555	103.607	111.176	126.734
SLC25A18	59.8115	71.5757	47.6931	66.3219	68.8528
PLAA	22.9127	18.3523	15.0684	17.188	19.3076
SDCCAG3	41.0472	39.8629	30.9796	33.2132	41.259
ARL6IP4	34.7263	39.6704	25.365	33.0419	35.6107
ASB13	12.8381	10.5883	9.00608	10.017	11.674
ZC3H7B	48.231	44.7488	38.0889	42.0871	49.2012
DR1	19.1797	13.9241	12.4246	12.0821	12.7326
GOLM1	104.3	100.912	62.4945	98.9466	80.3027
SAFB2	22.4066	20.8817	14.764	20.2028	20.739
ZBED3	24.9842	23.5722	17.8566	20.7883	23.3232
AMOT	10.1915	9.23822	9.02157	8.15228	10.8673
ELAC2	18.2783	15.054	12.8301	14.9666	18.6077
MSH3	6.59612	4.8264	4.498	4.61812	5.89046
CDK5RAP2	26.2171	25.5564	22.5509	24.2256	28.5237
PPHLN1	26.2799	20.9479	17.9739	19.2572	21.3219
YWHAQ	121.64	100.886	87.8439	86.9978	108.407
SWT1	2.92853	1.97816	1.84567	1.81649	1.81258
ARHGAP18	57.0014	39.983	31.9426	38.8032	37.5573
LARS	36.3798	37.4123	30.6523	32.9929	45.6142
YTHDF1	32.0104	27.6089	23.6845	24.7301	27.7574
YBX3	159.739	138.157	99.3775	118.973	141.283
TMEM183A	33.197	27.2802	23.278	23.824	28.9111
NELFCD	30.7981	30.2424	22.6224	27.8025	34.6281
EPC1	14.3594	11.9468	11.5039	11.1931	12.6383
LSG1	25.2814	22.9209	18.4186	21.0453	23.8776
GID4	9.1752	8.54026	6.96541	7.12984	8.71454
C12orf65	19.1823	16.0641	12.8357	15.7698	18.9424
SCAMP4	46.3474	42.4326	32.9757	39.0147	43.46
BRD9	23.527	19.2874	15.6302	18.2092	21.7443
AHSA2	17.8491	16.0539	11.8192	13.56	15.9671
PIGM	5.23407	3.46914	3.55512	3.72316	4.97256
E4F1	7.63496	6.07426	5.03304	5.84505	8.01217
TRIM37	30.7861	23.751	22.1817	24.6262	30.3489
EPN2	88.9362	83.6554	79.016	72.1936	88.4624
MRPS30	33.5441	29.1266	21.1706	23.6943	29.5135
DEAF1	17.5364	16.7727	14.5895	13.586	16.6149
AMPH	21.1218	18.4879	16.3971	14.361	18.6533
CHD1L	12.1984	10.9525	8.69219	9.88359	13.3492
SSBP1	13.6661	11.3528	10.0847	8.7763	13.7962
CCHCR1	8.02126	9.12619	7.87088	7.83515	8.90474
INTS10	29.4792	24.8936	20.5757	21.5665	27.2867
FAM110A	27.5843	30.3022	19.438	25.5229	23.5328
GTF3C4	15.2514	14.112	12.541	12.2664	14.6139
QRICH1	39.4185	32.4589	28.3563	30.2728	33.3385
NOP14	27.0109	23.0927	17.8525	21.1783	24.6919
OARD1	26.9066	20.2434	14.4573	19.3287	22.5866
ZNF629	6.3015	5.65922	4.85066	5.23405	6.20908
GATAD2B	13.9038	12.2884	12.1848	12.5711	14.0661
NT5C3B	40.3275	36.3576	28.3918	33.7951	37.8043
PPA1	75.7516	64.0717	51.2889	56.2305	75.2641
APLF	4.03047	3.35453	2.69985	2.59165	3.90798
DHX38	19.6491	16.0848	14.2928	15.6763	17.7855
MRRF	9.28837	8.24616	6.65733	6.96956	9.11795
TJP1	37.2895	32.1534	28.3761	32.0157	33.4832
ZNF717	2.19298	1.72641	1.53268	1.46549	1.6812
PEG3	12.3518	11.7618	11.7853	12.4101	15.7603
LLGL1	54.6538	48.3344	39.9953	41.6558	59.5872
INO80	8.81998	8.95879	7.81384	7.35924	8.76177
CSTF2	41.8096	34.063	29.2193	29.4658	36.2469
NUTF2	15.6554	16.359	13.0745	15.9747	17.2944
SOX8	50.0314	40.4353	37.5777	33.1342	40.363
SLC25A15	13.77	11.9967	10.1733	10.7976	13.3417
AXIN1	19.6756	18.6277	16.0995	16.0305	19.0982
ADNP	40.5696	33.9438	30.1049	30.7769	35.5321
ZNF518A	2.70654	1.93631	1.7743	1.89021	2.02052
THOC2	10.2121	8.12058	7.97634	7.49216	8.35627
TSFM	35.3468	32.0442	24.2828	31.0607	35.1117
INTS9	11.4781	9.78258	8.06915	8.69835	11.2739
GMEB1	5.66262	5.81843	4.73795	4.78732	6.15966
MFSD10	11.0785	9.08737	6.88326	8.29294	9.22842
ASXL1	12.1445	10.1541	9.04762	9.52815	11.7891
CCDC141	7.43945	5.77634	5.81892	6.03721	7.72531
PSMD3	133.714	118.8	99.0488	103.87	123.537
KIF7	5.17025	4.1446	3.37968	3.74567	4.98596
PLK2	69.8043	78.901	60.1755	60.7919	64.5089
BEND5	4.43737	2.81059	2.34888	2.44067	3.76887
TRAF2	9.22741	9.17866	6.92619	8.409	9.34195
ITGB3BP	3.68475	2.50941	1.87872	2.81921	3.04191
NFATC3	13.8159	12.8333	11.1154	11.728	13.0011
MARS	57.3758	54.9954	46.3551	48.8235	64.338
FRAT2	3.55395	3.50394	2.09619	2.93881	3.7463
PSMA1	137.317	98.7314	83.6732	92.7495	121.704
TAGLN3	21.7644	28.0229	16.9961	17.2203	13.1098
RIOK1	9.16456	6.9698	6.66978	6.43537	8.023
RBM6	16.8519	14.3864	11.2721	13.7337	15.5122
MTSS1L	202.841	220.147	163.587	186.325	215.958
R3HCC1L	6.77337	5.99995	4.85867	4.80123	6.06214
ZC3H13	10.7159	9.5413	7.65162	8.39038	10.2228
PAPOLA	62.8774	48.9556	42.7368	47.7383	51.7173
PPP1R7	20.3896	17.9489	15.4782	15.6919	19.9397
NMB	2.41976	4.88627	2.846	2.11197	2.91167
GTF2H4	16.5338	15.9969	11.291	12.8548	17.271
DDX54	31.9	31.3251	23.2588	26.3594	31.2483
HIST1H3F	1.16738	0.641146	0.799013	0.622751	0.641546
RPL22L1	53.3241	59.6648	42.0734	41.7606	61.1075
DAXX	14.9757	14.8221	10.8225	12.7547	13.8579
BCAN	201.959	245.931	204.707	195.269	239.001
DHX16	19.9739	19.3914	14.1307	18.384	19.3462
ELP3	40.6728	35.8327	30.8619	33.0549	43.2581
ALG9	19.3458	18.1302	13.9525	15.8647	18.166
MED16	13.6569	13.9697	11.1979	12.1207	12.6339
SNRNP48	13.5695	10.6793	8.71709	9.71571	11.8105
RPL18	111.597	128.261	85.445	91.2463	99.8629
ALG8	11.2687	8.72288	7.85126	9.50509	11.9816
ADORA1	25.3185	27.062	22.3957	22.4862	25.6709
CCND1	513.93	525.216	347.358	461.799	481.711
GPM6A	115.458	86.6232	82.9574	74.1458	75.9797
TRIM33	8.38653	6.57052	6.80982	6.47657	7.77079
ZNF236	5.64421	5.27202	4.71936	4.71989	6.03316
ERF	33.0658	33.436	23.6126	28.2627	41.2714
IMMP2L	5.50242	4.34518	3.64198	2.30983	3.7654
TMEM107	12.7497	11.538	7.93657	8.98899	13.0313
NACC1	57.3287	58.8557	46.7461	52.0783	59.4572
ZMYM2	14.0143	9.97102	9.94717	8.62255	11.0695
BRI3BP	15.7754	12.5267	11.6301	11.7004	15.5438
MRPL19	8.61642	7.70153	5.93178	6.57497	7.7392
IGF2BP2	14.9338	13.9051	9.79058	14.2533	21.5228
PRPF38A	46.9797	37.0589	30.6648	33.036	41.6741
CCP110	7.18801	5.16986	4.89567	5.20507	6.08083
SSNA1	60.2724	54.988	43.5772	50.4256	60.597
CDC42SE1	97.0249	93.9224	71.8105	85.8032	99.9844
ZNF106	33.2692	32.4979	27.3909	28.1675	33.267
SLC25A14	7.39122	5.98505	5.57118	6.0722	7.32314
PCF11	10.2165	7.20534	6.78953	7.12618	8.49281
TAF7	5.87082	5.06679	4.36824	3.64075	4.63296
AKAP1	19.8933	19.4524	15.6239	17.04	21.5629
CRTC1	7.53671	7.87574	6.17344	6.99536	8.03574
DCAF13	42.098	35.5812	29.3498	32.0996	38.812
VKORC1L1	18.0213	14.8805	12.8507	13.9402	17.3357
SIAH2	11.8794	10.1288	9.36558	8.3007	11.1855
GNE	18.4341	20.752	15.4255	17.0321	14.441
NOL7	50.5322	49.5295	35.9516	39.4142	45.2148
POLR3F	11.6565	8.61019	8.1589	8.1927	9.51156
PPP1R12B	5.98171	5.45714	5.60363	4.91862	5.76997
NME1	171.849	158.112	124.155	143.368	172.057
ZC3H18	21.282	21.8171	17.0467	18.0578	20.6653
POLR2I	36.1776	37.0254	28.3853	28.2754	38.5145
RUNDC3A	27.573	31.3623	20.8718	26.3454	41.5709
NCALD	48.7207	37.3739	35.8452	28.9425	29.5862
LONRF1	6.40934	5.50269	4.7082	4.72632	6.55407
PSMC2	111.033	98.2929	86.2885	90.6769	104.261
EHD2	18.671	16.8598	12.286	14.1999	12.6951
AMD1	43.5391	29.4057	28.9986	28.1848	30.5621
MRPL36	51.8119	46.2428	34.6744	44.1293	49.293
SEL1L3	22.2196	29.2788	15.1639	19.5289	26.0375
GSR	42.2369	40.025	32.2894	33.3538	41.6613
DNAJC13	19.5662	16.6607	16.1929	16.1115	18.2976
CCDC66	8.14591	6.68538	5.83592	6.58129	6.25871
MAGOHB	24.0967	15.4383	13.2714	12.6929	18.048
TPM4	107.225	75.6111	64.2485	66.8682	77.8482
IARS2	50.6154	45.3217	37.3349	42.6058	51.3011
CHCHD1	152.106	109.165	84.8446	103.819	133.907
ARID4A	5.59074	5.3411	4.57695	4.43534	4.89818
PTCD2	31.2897	28.0547	21.3355	23.1182	26.3247
MTSS1	28.3539	29.5345	24.4001	25.976	25.9258
HELZ	4.59388	5.17803	4.98449	4.15503	4.66476
DPP9	20.6075	21.3428	16.6861	20.0389	22.3295
KLHDC4	16.5999	14.726	13.4107	13.0295	15.9455
GPN1	20.4993	18.0915	14.4709	16.7694	22.6614
METRN	220.421	252.929	183.911	224.809	273.277
ALKBH8	8.63061	7.00222	6.34303	6.16886	8.21828
CD2BP2	26.3278	23.3773	20.3445	22.1869	27.1101
DDX1	120.61	104.245	87.1479	95.0635	114.63
ZNF563	1.20468	1.0612	1.03114	0.787806	0.804823
HSPH1	48.0537	39.0243	37.4621	38.5778	45.8806
C14orf93	3.54432	2.93887	2.45279	2.77603	3.22621
TFB1M	7.89472	5.94286	5.85232	5.51706	7.51822
MTR	7.17141	5.92658	5.19194	5.79254	6.21626
PTBP3	13.5211	9.28131	8.77575	8.61125	9.65691
SNAPC3	13.2026	9.56393	7.2299	9.13606	9.93611
HES6	81.9741	83.3425	51.4562	69.7229	76.0063
MRPL11	15.1779	13.5391	11.5467	11.5644	14.6344
ALG3	20.6428	17.7512	14.8694	19.0026	18.6622
CCDC88C	8.01117	7.90017	6.28142	7.94038	9.75237
TIMM21	24.5992	20.5798	16.4832	16.2594	19.2404
ZCCHC3	7.12994	6.36635	5.01357	5.22657	6.50191
CCDC117	6.5103	4.99261	4.80253	4.38212	5.6117
TPGS2	11.0748	9.14261	7.89769	8.86468	10.9389
EP300	8.56911	8.92933	8.87652	7.37877	9.60297
TIMM44	44.1669	37.0726	29.0841	32.404	36.9625
C5orf42	2.39348	2.84765	2.48871	2.39562	2.81708
HDGF	171.272	143.833	116.454	136.28	166.17
CROT	113.899	105.212	82.1875	91.6734	54.9421
SNRPC	29.9519	28.5799	20.6746	25.8823	28.4359
RPS15	528.621	622.69	445.584	452.254	541.743
EIF3A	118.1	106.215	87.7801	97.9454	111.462
DDX59	9.09862	10.1625	8.03442	7.22518	9.63353
NME3	19.7329	17.4184	12.528	14.1173	20.1261
BTBD7	9.18953	6.81686	7.00294	7.65985	8.46387
DDX49	20.5883	21.4383	16.6399	18.815	21.3383
AP1AR	17.9771	17.2805	12.4445	14.9076	16.3279
DYRK1A	15.7904	14.0209	12.845	12.2652	14.2605
PRADC1	15.938	14.1378	11.2492	15.0332	17.9753
B4GALT2	26.2424	26.93	20.9899	23.6748	27.6178
WDR92	5.48845	3.86137	3.43875	4.32298	4.83507
WRN	2.55607	1.98269	1.91165	1.69063	2.03689
MED29	6.2568	6.7692	5.55019	6.03443	8.05224
ARFGAP2	16.9779	16.6716	14.3552	14.6765	17.018
CCDC94	12.0118	10.9588	7.17887	9.76378	11.5406
COQ6	18.1463	16.4535	13.5834	15.3632	19.3053
TPM3	118.027	106.94	81.8252	92.7741	103.394
DOHH	37.408	39.6225	26.9863	33.1491	35.6534
LDLRAD3	28.8428	24.5474	24.0532	21.2069	23.8659
RFNG	19.9974	20.8646	16.757	18.013	20.7717
NOSIP	23.1622	24.0585	17.1882	20.561	20.6734
DHX30	30.4437	28.4387	22.6667	25.6792	30.8363
KPTN	9.9492	8.83754	6.7805	7.00007	7.93811
MBD6	7.39564	7.45389	6.05555	7.60669	8.38628
SENP3	35.9265	37.0432	27.8149	30.6137	33.9131
SHMT2	86.8482	82.6627	64.573	66.7968	99.9407
DCUN1D1	8.10682	6.05487	5.66176	4.96373	5.48274
POLR1E	7.29648	7.11551	5.62101	5.79475	7.32189
PRDM9	0.95987	0.815125	0.658399	0.72927	1.0018
CNIH2	14.5901	22.2155	12.9849	13.9922	16.9534
MRTO4	24.0252	27.3049	16.4084	22.422	24.7725
ACIN1	51.6919	49.526	39.0841	42.4492	47.9391
EHMT2	47.7091	48.9461	37.9566	42.5997	47.9776
PYGO2	24.5679	23.9597	18.9716	20.4393	21.6535
SURF6	9.81366	10.0654	8.45781	9.17492	10.9561
TAF6	31.8575	30.7054	23.9075	26.0644	31.0123
STAT5B	6.83301	6.15792	5.251	5.253	6.09954
THRAP3	39.1929	38.625	31.882	33.1919	38.8802
MRPS35	48.9761	45.2747	32.7919	39.6527	47.6723
MIER3	5.97729	3.90594	4.26961	4.12246	4.59049
GPANK1	6.97267	6.55998	4.63822	5.45331	7.24481
PSMG2	40.7813	32.1744	25.1422	31.6858	38.6001
ZBTB5	9.01567	8.37019	6.87575	7.49508	8.04755
MAST3	6.68654	6.31527	5.6126	6.08219	6.61849
RPAP1	9.45564	9.10569	6.79063	8.54277	8.68073
MIF4GD	11.7995	11.7729	9.08278	9.33319	11.1645
RAF1	54.1195	47.9136	41.7394	43.3241	50.7271
DZIP3	14.8448	10.2894	10.2084	9.37102	10.6635
BTF3L4	13.3428	10.7872	10.1483	9.52055	10.2502
MUS81	14.0704	13.5734	10.8517	11.716	13.9739
TMA16	9.43032	9.30178	7.47744	7.01166	10.1415
BMP7	22.9675	22.6379	25.2811	19.5874	40.3398
TRAPPC1	103.987	79.4998	66.8453	77.3605	90.1532
RBM39	91.6814	70.8167	63.9505	61.6698	75.3134
RPL15	81.9379	78.5573	61.7798	64.7099	71.999
COX10	16.5437	15.2196	11.6544	14.8433	15.0579
KCTD20	28.204	23.8077	21.4235	22.9265	24.1852
RTF1	17.6338	15.8259	13.8856	13.6653	16.8608
DCLRE1A	4.85502	3.87274	4.23506	3.3898	4.8317
RDH13	10.6501	8.34639	6.57122	9.80463	8.99154
ZBTB41	7.39593	5.63836	5.1622	5.15822	5.19668
RPL34	15.4625	18.2876	7.87855	10.9284	12.8068
NFYB	15.9793	12.433	10.8075	10.3753	13.6886
NDUFA12	82.6081	59.458	54.1928	55.8299	84.3767
ACTR8	23.1634	19.9855	16.9398	19.3992	21.8388
RNPEPL1	23.1652	21.9022	18.4172	20.4305	23.4717
POGZ	7.3423	6.47772	5.94289	5.95796	7.21543
BTF3	80.5964	66.7762	59.6233	56.6101	67.1791
USP28	11.1065	8.66304	7.84714	7.70568	10.0889
RPS21	245.328	208.76	168.429	180.67	231.258
DPYSL3	68.8185	66.8669	66.6305	52.1527	81.456
TSN	56.7372	46.2095	39.6544	45.0142	53.6336
VBP1	68.7813	42.7828	36.7923	38.6976	43.8625
FAM53A	23.1489	22.0895	18.044	18.5856	23.377
CEP162	3.82659	3.24469	3.06256	3.27232	3.3226
UBR5	25.5993	24.8751	23.5318	22.0443	26.2398
AP3B2	3.72367	3.53843	3.71481	3.42235	4.05208
SNX8	22.696	20.2951	17.6253	19.1239	21.7258
EIF2S2	57.1211	52.1984	44.4266	43.4537	56.9662
ABCB8	25.3348	23.7819	17.7371	22.9999	21.8179
PHC1	16.4084	15.5824	13.8401	14.5353	16.2592
ZNF597	2.16991	1.69414	1.62264	1.57523	1.60249
CDC26	33.9268	29.0483	24.8267	25.1866	32.2731
FZD3	11.3241	10.642	9.4449	9.55398	11.436
ANGEL2	19.8572	18.7567	15.8425	17.2172	19.5815
TRPS1	7.81939	6.06786	5.55053	6.10646	6.66365
SIPA1L3	10.0229	10.9658	8.93155	8.66304	8.86428
FTSJ1	8.6524	7.9481	6.61838	7.12723	8.26122
PPP1R10	18.3386	16.3455	14.4884	14.935	18.2772
CCDC124	97.1613	88.1003	63.5918	76.5151	86.1774
RAP2C	34.2032	28.5149	22.5333	27.2484	22.9567
MED27	21.4781	20.1723	19.9104	17.2224	23.195
AHDC1	11.8833	13.6103	10.3687	11.3612	11.8396
TSR2	12.5757	11.1792	9.51859	9.75179	10.9281
IFT74	24.672	19.2682	17.3516	18.9681	21.3282
KDM1B	4.76099	3.78968	3.60502	3.6076	4.20631
PHF12	12.8971	11.5646	10.0843	11.5136	12.7491
NUDT4	137.86	147.596	88.7708	113.058	96.2926
ALDH16A1	14.2353	12.1478	9.18516	11.1628	12.0211
PYURF	4.93966	4.51542	3.51816	4.6062	5.02642
RPS15A	6.75882	7.12117	5.71934	6.09286	7.04047
RMI1	8.50207	7.69626	6.519	6.8686	7.58449
CBLL1	6.27896	4.09145	4.29838	4.16234	4.26723
MAML1	6.75591	6.45966	5.2377	5.86752	6.07418
TAGLN2	133.22	104.477	85.4562	125.559	192.427
POLR3H	27.959	27.1467	18.3921	28.3769	29.6623
MED24	18.9481	17.7422	15.4629	15.7717	17.9028
PSMD1	116.166	88.6481	84.2436	87.4117	98.3236
EEF1G	195.249	172.589	139.306	151.259	151.414
ZNF48	11.576	9.63341	8.3209	8.84584	10.8264
SLC52A2	9.2241	8.84097	7.03349	8.11868	9.36287
NELFE	41.5755	37.6798	29.9468	33.6963	42.9894
SMARCD3	28.9086	31.3308	26.4108	27.0037	30.8873
DNAJA1	19.27	16.0796	13.3008	13.789	14.4708
NDUFAF2	79.4955	65.8984	54.4736	63.266	67.3468
DUSP7	22.3194	24.9455	16.1921	19.9064	22.7018
FNBP1L	21.6149	15.6902	16.0003	15.4793	18.6122
MFHAS1	19.764	17.9644	15.2006	16.6751	18.4879
NAE1	33.4726	22.4419	21.406	21.5827	26.2751
KIF13A	14.132	13.6494	11.6234	12.063	13.9654
WAC	18.4736	15.0072	14.6695	13.8192	15.0108
EIF3J	41.7757	20.4176	18.555	17.386	6.75505
SRBD1	9.51154	7.83851	7.01334	7.76187	9.29759
SERPINB1	2.81859	4.16625	2.55235	3.4335	1.80942
HIF1AN	9.2707	8.2581	7.71652	7.93248	8.97374
CTDSP1	28.5498	28.1988	22.2735	25.3365	28.9314
COMMD1	118.04	98.8417	79.4204	90.0476	113.085
DDX3Y	0	0	0	0	8.4786
ZNF711	1.50409	1.05881	1.15285	0.872785	1.04071
OGT	17.7213	12.8844	12.9405	13.6789	15.954
ADK	59.3646	41.9244	43.6937	40.4667	48.1953
TUBA1A	1021.28	809.497	783.626	760.73	946.04
UBTD2	17.8548	15.3643	12.9909	12.7771	15.8698
INTS12	9.22496	6.96253	6.48508	6.8381	7.85976
MBTPS1	58.6967	56.0382	43.8685	50.5187	56.4954
CKLF	12.1279	11.726	7.86756	11.1457	12.4845
